Gen-id	Homology_group	Genome_numbers	start coordinate	end coordinate	Best Arabidopsis Thaliana hit	% identity Arabidopsis Thaliana hit	full_name best hit Arabidopsis	Best cauliflower hit	% identity cauliflower hit	Gene found blasting the initial query to the pangenome?	Gene found blasting the Brassica best hit to the pangenome	Species
bro5G08026.1	848919	2	2320269.0	2323405.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	broccoli
BroT22.C02g03650.1	862403	15	2231703.0	2234803.0	AT5G10130.1	83.537	Pollen Ole e 1 allergen and extensin family protein	BroT22.C02g03650.1	100.000	YES	YES	cauliflower
BroT24.C02g04300.1	862403	7	2232000.0	2235300.0	AT5G10130.1	83.537	Pollen Ole e 1 allergen and extensin family protein	BroT22.C02g03650.1	99.678	YES	YES	broccoli
BolO_3g04880.1	848160	14	64665288.0	64673426.0	AT5G10140.1	79.412	FLOWERING LOCUS C	BroT22.C03g04930.1	98.519	YES	YES	wild cabbage
BroT07.C09g55420.1	822208	4	61757541.0	61761817.0	AT5G10130.1	80.469	Pollen Ole e 1 allergen and extensin family protein	BroT22.C09g53780.1	96.875	YES	NO	kohlrabi
BroT22.C07g45070.1	836745	15	51033814.0	51062348.0	AT4G22950.1	83.562	AGAMOUS-like 19	BroT22.C07g45070.1	100.000	YES	NO	cauliflower
BroT21.C07g43720.1	836745	13	60559275.0	60563431.0	AT4G22950.1	83.562	AGAMOUS-like 19	BroT22.C07g45070.1	100.000	YES	NO	cauliflower
BroT17.C07g47800.1	836745	12	59535071.0	59539226.0	AT4G22950.1	83.562	AGAMOUS-like 19	BroT22.C07g45070.1	100.000	YES	NO	collard greens
BroT08.C07g45320.1	836745	11	63855664.0	63859819.0	AT4G22950.1	83.562	AGAMOUS-like 19	BroT22.C07g45070.1	100.000	YES	NO	brussels sprouts
BroT07.C07g45180.1	836745	4	58965673.0	58969828.0	AT4G22950.1	83.562	AGAMOUS-like 19	BroT22.C07g45070.1	100.000	YES	NO	kohlrabi
BroT02.C07g45180.1	836745	3	59258759.0	59262915.0	AT4G22950.1	83.562	AGAMOUS-like 19	BroT22.C07g45070.1	100.000	YES	NO	flat cabbage
BroT12.C02g48510.1	832066	9	62538681.0	62544526.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	lacinato kale
BroT19.C02g48210.1	832066	8	63842668.0	63848173.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	chinese kale
BroT13.C02g48830.1	832066	5	58952656.0	58958166.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	tree kale
BroT02.C02g47830.1	832066	3	61239350.0	61243557.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	flat cabbage
rna-XM_013763933.1	832066	1	61217501.0	61225894.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	wild cabbage
BroT22.C01g16360.1	836747	15	64629709.0	64633718.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	cauliflower
BolO_1g17060.1	836747	14	62551864.0	62556327.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	wild cabbage
BroT21.C01g16010.1	836747	13	60528585.0	60532602.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	cauliflower
BroT17.C01g16240.1	836747	12	63825037.0	63829053.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	collard greens
BroT08.C01g16720.1	836747	11	58935004.0	58939021.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	brussels sprouts
BroT10.C01g16450.1	836747	10	59228080.0	59232097.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	wild cabbage
BroT12.C01g16840.1	836747	9	61182149.0	61186135.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	lacinato kale
BroT19.C01g16150.1	836747	8	62869994.0	62874010.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	chinese kale
BroT24.C01g15960.1	836747	7	61808235.0	61822128.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	broccoli
BroT06.C01g16040.1	836747	6	60546251.0	60553290.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	round cabbage
BroT13.C01g16230.1	836747	5	59522045.0	59529084.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	tree kale
BroT07.C01g16400.1	836747	4	61714164.0	61750522.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	kohlrabi
BroT02.C01g16300.1	836747	3	59245735.0	59252774.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	flat cabbage
rna-XM_013731493.1	836747	1	63873701.0	63881391.0	AT4G22950.1	86.425	AGAMOUS-like 19	BroT22.C01g16360.1	100.000	YES	NO	wild cabbage
rna-XM_013771648.1	848919	1	51011260.0	51016359.0	AT5G51870.3	73.333	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	wild cabbage
BroT21.C04g22220.1	845118	13	62900697.0	62908924.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	94.239	YES	NO	cauliflower
BroT10.C04g26690.1	845118	10	64214827.0	64219017.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	94.239	YES	NO	wild cabbage
BroT12.C04g27150.1	845118	9	61785700.0	61793774.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	94.239	YES	NO	lacinato kale
BroT19.C04g26800.1	845118	8	64653332.0	64659625.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	94.239	YES	NO	chinese kale
BroT24.C04g25160.1	845118	7	61205611.0	61211881.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	94.239	YES	NO	broccoli
BroT13.C04g26220.1	845118	5	62521495.0	62526260.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	94.239	YES	NO	tree kale
BroT07.C04g25940.1	845118	4	64687168.0	64695105.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	94.239	YES	NO	kohlrabi
BroT02.C04g26240.1	845118	3	2681963.0	2688814.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	94.239	YES	NO	flat cabbage
rna-XM_013779697.1	845118	1	2337777.0	2344628.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	94.239	YES	NO	wild cabbage
BolO_4g30390.1	845118	14	2148435.0	2155292.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	93.827	YES	NO	wild cabbage
BroT17.C04g27850.1	845118	12	2258945.0	2265808.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	93.827	YES	NO	collard greens
BroT08.C04g26440.1	845118	11	64196671.0	64208844.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	93.827	YES	NO	brussels sprouts
BroT06.C04g25120.1	845118	6	61824899.0	61837128.0	AT3G61120.1	69.796	AGAMOUS-like 13	BroT22.C04g26460.1	93.827	YES	NO	round cabbage
BolO_2g65910.1	814363	14	2434613.0	2441607.0	AT5G65060.1	64.925	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.562	YES	YES	wild cabbage
BroT10.C02g54920.1	814363	10	2500847.0	2507841.0	AT5G65060.1	64.925	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.562	YES	YES	wild cabbage
BroT12.C02g56130.1	814363	9	2359958.0	2366952.0	AT5G65060.1	64.925	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.562	YES	YES	lacinato kale
BroT19.C02g55100.1	814363	8	2659664.0	2666658.0	AT5G65060.1	64.925	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.562	YES	YES	chinese kale
rna-XM_013764733.1	814363	1	60631391.0	60669583.0	AT5G65060.1	64.925	MADS AFFECTING FLOWERING 3	BroT22.C02g53900.1	92.562	YES	YES	wild cabbage
BolO_9g07770.2	815696	14	64183399.0	64192432.0	AT5G23260.4	75.904	TRANSPARENT TESTA16	BroT22.C09g06890.1	99.184	YES	NO	wild cabbage
BroT08.C09g07230.1	815696	11	49750154.0	49760640.0	AT5G23260.4	75.904	TRANSPARENT TESTA16	BroT22.C09g06890.1	99.184	YES	NO	brussels sprouts
BroT06.C09g07140.1	815696	6	69335220.0	69341970.0	AT5G23260.4	75.904	TRANSPARENT TESTA16	BroT22.C09g06890.1	99.184	YES	NO	round cabbage
BroT02.C09g07360.1	815696	3	68464932.0	68468788.0	AT5G23260.4	75.904	TRANSPARENT TESTA16	BroT22.C09g06890.1	99.184	YES	NO	flat cabbage
rna-XM_013754587.1	815696	1	63125572.0	63129501.0	AT5G23260.4	75.502	TRANSPARENT TESTA16	BroT22.C09g06890.1	98.776	YES	NO	wild cabbage
BroT17.C09g07400.1	815696	12	65826596.0	65830451.0	AT5G23260.4	75.094	TRANSPARENT TESTA16	BroT22.C09g06890.1	98.776	YES	NO	collard greens
BroT12.C09g07440.1	815696	9	63304892.0	63309099.0	AT5G23260.4	74.340	TRANSPARENT TESTA16	BroT22.C09g06890.1	98.367	YES	NO	lacinato kale
BroT13.C09g07230.1	815696	5	2382295.0	2389134.0	AT5G23260.4	74.340	TRANSPARENT TESTA16	BroT22.C09g06890.1	98.367	YES	NO	tree kale
BroT19.C09g07300.1	815696	8	68998484.0	69010551.0	AT5G23260.4	69.880	TRANSPARENT TESTA16	BroT22.C09g06890.1	92.245	YES	NO	chinese kale
BroT10.C09g07510.1	815696	10	69204282.0	69216315.0	AT5G23260.4	74.717	TRANSPARENT TESTA16	BroT22.C09g06890.1	97.959	YES	NO	wild cabbage
BroT07.C09g07220.1	815696	4	63067654.0	63079833.0	AT5G23260.4	74.717	TRANSPARENT TESTA16	BroT22.C09g06890.1	97.959	YES	NO	kohlrabi
